"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Kumrawat P.; Mathariya S.K.; Pachhera A.T.; Jadaun N.S.; Rathore V.; Ingle M.","Kumrawat, Priyanka (60560559900); Mathariya, Sandeep Kumar (59158948400); Pachhera, Ashish Thakur (60560610500); Jadaun, Naivedya Singh (60559869400); Rathore, Vineeta (60004294900); Ingle, Mandakini (58647112500)","60560559900; 59158948400; 60560610500; 60559869400; 60004294900; 58647112500","Personalized Movie Recommendation System using Python: A Hybrid Collaborative Filtering Approach","2025","16th International Conference on Advances in Computing, Control, and Telecommunication Technologies, ACT 2025","2","","","10149","10155","0","","https://www.scopus.com/pages/publications/105034891098?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105034891098"
"Tang Z.; Qi J.; Zheng Y.; Huang J.","Tang, Zhijiang (60068364100); Qi, Jiaxin (57219753763); Zheng, Yuhua (58608561900); Huang, Jianqiang (57197792472)","60068364100; 57219753763; 58608561900; 57197792472","A Comprehensive Benchmark for Electrocardiogram Time-Series","2025","MM 2025 - Proceedings of the 33rd ACM International Conference on Multimedia, Co-Located with MM 2025","","","","6490","6499","1","10.1145/3746027.3754729","https://www.scopus.com/pages/publications/105024062868?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105024062868"
"Da Silva W.L.P.; De Carrascosa L.H.S.; Da Silveira Cavalcante W.G.; Del Rio D.G.; Gomes R.C.S.; Torne I.G.","Da Silva, Wicttory Leonidas P. (60382058000); De Carrascosa, Leandro Henrique S. (60382058100); Da Silveira Cavalcante, Wallace Gabriel (60382170900); Del Rio, Daniel Guzman (57200971033); Gomes, Raimundo Claudio Souza (56255619300); Torne, Israel Gondres (57024220900)","60382058000; 60382058100; 60382170900; 57200971033; 56255619300; 57024220900","Simulation and Application of Simpson's Rule on ESP32 for Differential Protection of Renewable-Integrated Transmission Lines","2025","2025 16th IEEE International Conference on Industry Applications, INDUSCON 2025 - Proceedings","","","","2046","2051","0","10.1109/INDUSCON66435.2025.11241226","https://www.scopus.com/pages/publications/105029909909?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105029909909"
"Han V.Y.; Wang T.; Cho H.; Todi K.; Fernandes A.S.; Levi A.; Zhang Z.; Grossman T.; Ion A.; Jonker T.R.","Han, Violet Yinuo (58262137800); Wang, Tianyi (57203515045); Cho, Hyunsung (57206270528); Todi, Kashyap (55091137700); Fernandes, Ajoy Savio (57077719300); Levi, Andre (59725033100); Zhang, Zheng (57462149300); Grossman, Tovi (7003520062); Ion, Alexandra (56452678500); Jonker, Tanya R. (55510841000)","58262137800; 57203515045; 57206270528; 55091137700; 57077719300; 59725033100; 57462149300; 7003520062; 56452678500; 55510841000","A Dynamic Bayesian Network Based Framework for Multimodal Context-Aware Interactions","2025","International Conference on Intelligent User Interfaces, Proceedings IUI","","","","54","69","8","10.1145/3708359.3712070","https://www.scopus.com/pages/publications/105001922128?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105001922128"
"Giulietti N.; Todesca D.; Carnevale M.; Giberti H.","Giulietti, Nicola (57219936774); Todesca, Davide (59185128200); Carnevale, Marco (26537153500); Giberti, Hermes (55954268900)","57219936774; 59185128200; 26537153500; 55954268900","A Real-Time Human Pose Measurement System for Human-In-The-Loop Dynamic Simulators","2025","IEEE Access","13","","","24954","24969","14","10.1109/ACCESS.2025.3538332","https://www.scopus.com/pages/publications/85217508415?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85217508415"
"Nethravathi B.; Suthoju G.R.; Kavitha B.C.; Bindiya M.K.; Madhu B.; Harsha B.R.; Deshpande D.S.; Rakshitha B.Y.; Gokul S.","Nethravathi, B. (57188584196); Suthoju, Girija Rani (57216251238); Kavitha, B.C. (57212628601); Bindiya, M.K. (57194443093); Madhu, B. (57210673189); Harsha, B.R. (60449860300); Deshpande, Deepti S. (60224496900); Rakshitha, B.Y. (60224705200); Gokul, S. (60224639400)","57188584196; 57216251238; 57212628601; 57194443093; 57210673189; 60449860300; 60224496900; 60224705200; 60224639400","An AI-Augmented Kernel for Dynamic Resource Utilization in Virtualized Environments","2025","Engineering, Technology and Applied Science Research","15","5","","26959","26964","1","10.48084/etasr.12536","https://www.scopus.com/pages/publications/105023894328?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105023894328"
"Damodhar M.; Rao Ch.D.V.S.","Damodhar, M. (59835375600); Rao, Ch.D.V. Subba (56584378800)","59835375600; 56584378800","An Intelligent and Dynamic Replication Scheme for Reliable Cloud Environment","2025","3rd International Conference on Integrated Circuits and Communication Systems, ICICACS 2025","","","","","","0","10.1109/ICICACS65178.2025.10968366","https://www.scopus.com/pages/publications/105004738546?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105004738546"
"Akkor I.; Iyer S.S.; Dowdle J.; Wang L.; Gounaris C.E.","Akkor, Ilayda (59249803300); Iyer, Shachit S. (56519140500); Dowdle, John (55201222800); Wang, Le (59249803400); Gounaris, Chrysanthos E. (15061338600)","59249803300; 56519140500; 55201222800; 59249803400; 15061338600","Epistemic Uncertainty Analysis and Robust Optimization of a Second-Generation Solvent-Based Post-Combustion Carbon Capture Process","2026","Engineering Reports","8","4","e70728","","","0","10.1002/eng2.70728","https://www.scopus.com/pages/publications/105035884429?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105035884429"
"Guerra M.; Li Q.; Yue Y.; Zepeda-Núñez L.","Guerra, Martin (58846834600); Li, Qin (55974039300); Yue, Yukun (57221635197); Zepeda-Núñez, Leonardo (57035317700)","58846834600; 55974039300; 57221635197; 57035317700","What metric to optimize for suppressing instability in a Vlasov-Poisson system?","2026","Journal of Computational Physics","564","","115169","","","0","10.1016/j.jcp.2026.115169","https://www.scopus.com/pages/publications/105043541052?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105043541052"
"Zhang P.; Li P.; Zhang X.; Cheng S.; Li T.; Lyu K.; Dai M.; Jin Z.; Xue H.","Zhang, Peng (57195106336); Li, Pengyu (57966536200); Zhang, Xinyu (57214860813); Cheng, Sihang (56422909000); Li, Ting (55728945000); Lyu, Ke (36059546800); Dai, Menghua (23981995400); Jin, Zhengyu (60023432300); Xue, Huadan (57226123329)","57195106336; 57966536200; 57214860813; 56422909000; 55728945000; 36059546800; 23981995400; 60023432300; 57226123329","Inertial-Based Incision Depth Navigation Framework","2026","IEEE Internet of Things Journal","13","5","","9707","9718","0","10.1109/JIOT.2025.3645579","https://www.scopus.com/pages/publications/105025423402?origin=resultslist","Article","Final","","Scopus","2-s2.0-105025423402"
"Mikkonen T.; Adil M.; Fronza I.; Iaccarino G.; Ihantola P.","Mikkonen, Tommi (57220096141); Adil, Mahum (57205294653); Fronza, Ilenia (26643943400); Iaccarino, Gennaro (16549860900); Ihantola, Petri (14019704700)","57220096141; 57205294653; 26643943400; 16549860900; 14019704700","To Co-locate or Not to Co-locate? On the Impact of Hybrid Work to Software Design Process","2025","Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering","","","","586","590","2","10.1145/3696630.3728504","https://www.scopus.com/pages/publications/105013963705?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105013963705"
"Wang B.; Li H.; Wang J.","Wang, Bin (60430907100); Li, Haoliang (60429807500); Wang, Jie (60429991100)","60430907100; 60429807500; 60429991100","High-Performance Computing in Browsers: An Empirical Study Evaluating the Computational Efficiency of JS, C++ WASM, and Java WASM in Matrix Operations","2025","2025 6th International Conference on Intelligent Computing and Human-Computer Interaction, ICHCI 2025","","","","366","373","0","10.1109/ICHCI67614.2025.11292539","https://www.scopus.com/pages/publications/105031599371?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105031599371"
"Malavica B.; Nidhi M.T.; Shanthi K.; Prema S.; Vimala K.; RamKumar C.","Malavica, B. (60195968400); Nidhi, M. Tamil (60196062700); Shanthi, K. (57219432928); Prema, S. (57202292173); Vimala, K. (59936315600); RamKumar, C. (55578700000)","60195968400; 60196062700; 57219432928; 57202292173; 59936315600; 55578700000","Acquisition of real time EMG signals to accommodate the needs of medical assistive device","2025","2025 International Conference on Next Generation Computing Systems: Intelligent System for Sustainable Development, ICNGCS 2025 - Conference Proceedings","","","","","","1","10.1109/ICNGCS64900.2025.11183071","https://www.scopus.com/pages/publications/105021979838?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105021979838"
"Kulkarni R.S.; Joshi N.; Lonkar S.; Kulkarni P.","Kulkarni, Rohan S. (56825122700); Joshi, Neha (60662402300); Lonkar, Smita (56572610200); Kulkarni, Pooja (60662283400)","56825122700; 60662402300; 56572610200; 60662283400","Solar Plant Output Estimation Using a Gaussian Signal: A Data-Driven Study","2026","2026 International Conference on Emerging Smart Computing and Informatics, ESCI 2026","","","","","","0","10.1109/ESCI68015.2026.11493211","https://www.scopus.com/pages/publications/105040834665?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105040834665"
"Aǧaoǧullari V.E.; Korçak O.","Aǧaoǧullari, Vahap Emin (59774695700); Korçak, Ömer (9638873200)","59774695700; 9638873200","PyPND: A Python-based PROFINET Controller for CI/CD Environments","2025","2025 24th International Symposium INFOTEH-JAHORINA, INFOTEH 2025 - Proceedings","","","","","","1","10.1109/INFOTEH64129.2025.10959196","https://www.scopus.com/pages/publications/105004340280?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105004340280"
"McConnell J.; Ramuhalli P.; Williams W.; Heim A.","McConnell, Jono (59522368000); Ramuhalli, Pradeep (6602239412); Williams, Wesley (7402972169); Heim, Andrew (58781181400)","59522368000; 6602239412; 7402972169; 58781181400","Microreactor Automated Control System Test Bed Digital Architecture for Real-Time, Hardware-in-the-Loop Simulation","2025","Proceedings of Nuclear Plant Instrumentation and Control and Human-Machine Interface Technology, NPIC and HMIT 2025","","","","402","411","2","10.13182/NPICHMIT25-46812","https://www.scopus.com/pages/publications/105022139895?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105022139895"
"Ahmadpanah S.H.; Mirabi M.","Ahmadpanah, Seyed Hossein (59893110800); Mirabi, Meghdad (36450747100)","59893110800; 36450747100","Multi resource proactive orchestration of real time containers under hardware contention","2026","Pervasive and Mobile Computing","123","","102267","","","0","10.1016/j.pmcj.2026.102267","https://www.scopus.com/pages/publications/105043659301?origin=resultslist","Article","Final","","Scopus","2-s2.0-105043659301"
"Gomes C.E.V.; Martinez V.J.B.A.; de Carvalho J.A.F.N.; Glaubos Nunes Clímaco F.; Braz G.; Bonini Borchatt T.; Dallyson Sousa de Almeida J.","Gomes, Carlos Eduardo V. (60151480800); Martinez, Victor José B.A. (60151545200); de Carvalho, João Augusto F.N. (60151810400); Glaubos Nunes Clímaco, Francisco (59742556000); Braz, Geraldo (59663020200); Bonini Borchatt, Tiago (60151545300); Dallyson Sousa de Almeida, João (57192930122)","60151480800; 60151545200; 60151810400; 59742556000; 59663020200; 60151545300; 57192930122","Optimizing Truck Flow in Ship Unloading: A Real-Time Simulation Approach for the Port of Itaqui","2025","International Conference on Enterprise Information Systems, ICEIS - Proceedings","1","","","444","455","1","10.5220/0013232800003929","https://www.scopus.com/pages/publications/105019498974?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105019498974"
"Tamanna S.H.; Muhtasim M.; Prapty A.S.; Nahar A.; Tagim M.T.A.; Moumi F.R.; Afrin S.","Tamanna, Sadia Haq (60606863000); Muhtasim, Muhammad (57208299722); Prapty, Aroni Saha (57223023728); Nahar, Amrin (60606751200); Tagim, Md. Tanvir Ahmed (60606964800); Moumi, Fahmida Rahman (60606863100); Afrin, Shadia (60607282400)","60606863000; 57208299722; 57223023728; 60606751200; 60606964800; 60606863100; 60607282400","Evaluation of Machine Learning Algorithms for Malware Detection: A Comprehensive Review","2025","International Journal of Wireless and Microwave Technologies","15","2","","51","67","1","10.5815/ijwmt.2025.02.05","https://www.scopus.com/pages/publications/105037401199?origin=resultslist","Article","Final","","Scopus","2-s2.0-105037401199"
"Xu J.; Che C.; Alrifaee B.","Xu, Jianye (59248803100); Che, Chang (59908803900); Alrifaee, Bassam (55201855700)","59248803100; 59908803900; 55201855700","A Real-Time Control Barrier Function-Based Safety Filter for Motion Planning with Arbitrary Road Boundary Constraints","2025","IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC","","","","2818","2825","0","10.1109/ITSC60802.2025.11423203","https://www.scopus.com/pages/publications/105037001970?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105037001970"
"Wang Y.","Wang, Ying (60262697300)","60262697300","Design and Implementation of Python-based Intelligent Matching Algorithm for Sustainable Development Education Resources","2025","Proceedings of 2025 International Conference on AI-enabled Education, AIEE 2025","","","","112","117","0","10.1145/3768421.3768441","https://www.scopus.com/pages/publications/105026279648?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026279648"
"Shihata F.; Abdelazim M.; Hussein A.","Shihata, Fam (60409966900); Abdelazim, Mohammed (60409776300); Hussein, Ahmed (58632988000)","60409966900; 60409776300; 58632988000","AROLA: A Modular Layered Architecture for Scaled Autonomous Racing","2026","IEEE Intelligent Vehicles Symposium, Proceedings","","","","1303","1308","0","10.1109/IV66570.2026.11624012","https://www.scopus.com/pages/publications/105046923121?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105046923121"
"Ye W.; Ye W.; Wang H.","Ye, Wenhui (60650205000); Ye, Wenxi (60650205100); Wang, Haizhou (36081400400)","60650205000; 60650205100; 36081400400","LKD: LLM-Assisted Knowledge Distillation for Efficient and Robust Social Bot Detection","2026","Electronics (Switzerland)","15","10","2019","","","0","10.3390/electronics15102019","https://www.scopus.com/pages/publications/105040067777?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105040067777"
