Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Novel Learning Algorithm for Büchi Automata Based on Family of DFAs and Classification Trees,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-54577-5_12,Yong LiYu-Fang ChenLijun ZhangDepeng Liu,2017,https://link.springer.com/chapter/10.1007/978-3-662-54577-5_12,Conference paper
Probabilistic verification and synthesis of the next generation airborne collision avoidance system,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0388-8,Christian von EssenDimitra Giannakopoulou,2015,https://link.springer.com/article/10.1007/s10009-015-0388-8,Article
On the Completeness of Selective Unification in Concolic Testing of Logic Programs,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-319-63139-4_12,Fred MesnardÉtienne PayetGermán Vidal,2017,https://link.springer.com/chapter/10.1007/978-3-319-63139-4_12,Conference paper
Fair Termination for Parameterized Probabilistic Concurrent Systems,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-54577-5_29,Ondřej LengálAnthony W. LinRupak MajumdarPhilipp Rümmer,2017,https://link.springer.com/chapter/10.1007/978-3-662-54577-5_29,Conference paper
Tests and Refutation,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-68167-2_9,Mohammad Torabi DashtiDavid Basin,2017,https://link.springer.com/chapter/10.1007/978-3-319-68167-2_9,Conference paper
Evolved regression test suite selection using BCO and GA and empirical comparison with ACO,CSI Transactions on ICT,,,,10.1007/s40012-016-0080-5,Bharti SuriShweta Jindal,2015,https://link.springer.com/article/10.1007/s40012-016-0080-5,Article
Probabilistic Horn Clause Verification,Static Analysis,,,,10.1007/978-3-319-66706-5_1,Aws Albarghouthi,2017,https://link.springer.com/chapter/10.1007/978-3-319-66706-5_1,Conference paper
Assessing the quality of industrial avionics software: an extensive empirical evaluation,Empirical Software Engineering,,,,10.1007/s10664-016-9440-x,Ji WuShaukat AliTao YueJie TianChao Liu,2016,https://link.springer.com/article/10.1007/s10664-016-9440-x,Article
Automated Testing of Distributed and Heterogeneous Systems Based on UML Sequence Diagrams,Software Technologies,,,,10.1007/978-3-319-30142-6_21,Bruno LimaJoão Pascoal Faria,2016,https://link.springer.com/chapter/10.1007/978-3-319-30142-6_21,Conference paper
Assessing and improving quality of QVTo model transformations,Software Quality Journal,,,,10.1007/s11219-015-9280-8,Christine M. GerpheideRamon R. H. SchiffelersAlexander Serebrenik,2015,https://link.springer.com/article/10.1007/s11219-015-9280-8,Article
Witnessing the elimination of magic wands,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0372-3,Stefan BlomMarieke Huisman,2015,https://link.springer.com/article/10.1007/s10009-015-0372-3,Article
Tree Buffers,Computer Aided Verification,,,,10.1007/978-3-319-21690-4_17,Radu GrigoreStefan Kiefer,2015,https://link.springer.com/chapter/10.1007/978-3-319-21690-4_17,Conference paper
Automated Localisation Testing in Industry with Test $$^*$$,Testing Software and Systems,,,,10.1007/978-3-319-47443-4_17,Mireilla MartinezAnna I. EsparciaUrko RuedaTanja E. J. VosCarlos Ortega,2016,https://link.springer.com/chapter/10.1007/978-3-319-47443-4_17,Conference paper
Checking SysML Models for Co-simulation,Formal Methods and Software Engineering,,,,10.1007/978-3-319-47846-3_28,Nuno AmálioRichard PayneAna CavalcantiJim Woodcock,2016,https://link.springer.com/chapter/10.1007/978-3-319-47846-3_28,Conference paper
Model-based regression testing by OCL,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0408-8,Philipp ZechPhilipp KalbMichael FeldererColin AtkinsonRuth Breu,2015,https://link.springer.com/article/10.1007/s10009-015-0408-8,Article
Tactics for the Dafny Program Verifier,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_3,Gudmund GrovVytautas Tumas,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_3,Conference paper
Synthesizing SystemC Code from Delay Hybrid CSP,Programming Languages and Systems,,,,10.1007/978-3-319-71237-6_2,Gaogao YanLi JiaoShuling WangNaijun Zhan,2017,https://link.springer.com/chapter/10.1007/978-3-319-71237-6_2,Conference paper
Formal Model-Based Development in Industrial Automation with Reactive Blocks,Software Technologies: Applications and Foundations,,,,10.1007/978-3-319-50230-4_19,Peter HerrmannJan Olaf Blech,2016,https://link.springer.com/chapter/10.1007/978-3-319-50230-4_19,Conference paper
Integration of Runtime Verification into Metamodeling for Simulation and Code Generation (Position Paper),Runtime Verification,,,,10.1007/978-3-319-46982-9_29,Fernando MaciasTorben ScheffelMalte SchmitzRui Wang,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_29,Conference paper
"Unified Simulation, Visualization, and Formal Analysis of Safety-Critical Systems with",Critical Systems: Formal Methods and Automated Verification,,,,10.1007/978-3-319-45943-1_11,Axel HabermaierJohannes LeupolzWolfgang Reif,2016,https://link.springer.com/chapter/10.1007/978-3-319-45943-1_11,Conference paper
Temporal Random Testing for Spark Streaming,Integrated Formal Methods,,,,10.1007/978-3-319-33693-0_25,Adrián RiescoJuan Rodríguez-Hortalá,2016,https://link.springer.com/chapter/10.1007/978-3-319-33693-0_25,Conference paper
EventB2Java: A Code Generator for Event-B,NASA Formal Methods,,,,10.1007/978-3-319-40648-0_13,Néstor CatañoVíctor Rivera,2016,https://link.springer.com/chapter/10.1007/978-3-319-40648-0_13,Conference paper
"Abstractions, Semantic Models and Analysis Tools for Concurrent Systems: Progress and Open Problems",Software Engineering and Formal Methods,,,,10.1007/978-3-319-41591-8_1,Gul Agha,2016,https://link.springer.com/chapter/10.1007/978-3-319-41591-8_1,Conference paper
Synchronous Products of Rewrite Systems,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-46520-3_10,Óscar MartínAlberto VerdejoNarciso Martí-Oliet,2016,https://link.springer.com/chapter/10.1007/978-3-319-46520-3_10,Conference paper
Cardinality of UDP Transmission Outcomes,"Dependable Software Engineering: Theories, Tools, and Applications",,,,10.1007/978-3-319-25942-0_8,Franz WeitlNazim SebihCyrille ArthoMasami HagiyaYoshinori TanabeYoriyuki YamagataMitsuharu Yamamoto,2015,https://link.springer.com/chapter/10.1007/978-3-319-25942-0_8,Conference paper
A Little Language for Testing,NASA Formal Methods,,,,10.1007/978-3-319-17524-9_15,Alex GroceJervis Pinto,2015,https://link.springer.com/chapter/10.1007/978-3-319-17524-9_15,Conference paper
Characterization of Source Code Defects by&#xa0;Data Mining Conducted on GitHub,Computational Science and Its Applications -- ICCSA 2015,,,,10.1007/978-3-319-21413-9_4,Péter GyimesiGábor GyimesiZoltán TóthRudolf Ferenc,2015,https://link.springer.com/chapter/10.1007/978-3-319-21413-9_4,Conference paper
Effective product-line testing using similarity-based product prioritization,Software & Systems Modeling,,,,10.1007/s10270-016-0569-2,Mustafa Al-HajjajiThomas ThümMalte LochauJens MeinickeGunter Saake,2016,https://link.springer.com/article/10.1007/s10270-016-0569-2,Article
A Modular Way to Reason About Iteration,NASA Formal Methods,,,,10.1007/978-3-319-40648-0_24,Jean-Christophe FilliâtreMário Pereira,2016,https://link.springer.com/chapter/10.1007/978-3-319-40648-0_24,Conference paper
Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata,Computer Aided Verification,,,,10.1007/978-3-319-41528-4_14,Bishoksan KafleJohn P. GallagherJosé F. Morales,2016,https://link.springer.com/chapter/10.1007/978-3-319-41528-4_14,Conference paper
Second International Competition on Runtime Verification,Runtime Verification,,,,10.1007/978-3-319-23820-3_27,Yliès FalconeDejan NičkovićGiles RegerDaniel Thoma,2015,https://link.springer.com/chapter/10.1007/978-3-319-23820-3_27,Conference paper
MarQ: Monitoring at Runtime with QEA,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-46681-0_55,Giles RegerHelena Cuenca CruzDavid Rydeheard,2015,https://link.springer.com/chapter/10.1007/978-3-662-46681-0_55,Conference paper
Semantics in space systems architectures,Innovations in Systems and Software Engineering,,,,10.1007/s11334-015-0267-1,Alessandro Gerlinger RomeroKlaus SchneiderMaurício Gonçalves Vieira Ferreira,2015,https://link.springer.com/article/10.1007/s11334-015-0267-1,Article
Verification Support for a State-Transition-DSL Defined with Xtext,Perspectives of System Informatics,,,,10.1007/978-3-319-41579-6_5,Thomas Baar,2016,https://link.springer.com/chapter/10.1007/978-3-319-41579-6_5,Conference paper
Towards automation of IT systems repairs,Software Quality Journal,,,,10.1007/s11219-016-9335-5,Janusz GórskiMarek Kamiński,2016,https://link.springer.com/article/10.1007/s11219-016-9335-5,Article
Stateless model checking for TSO and PSO,Acta Informatica,,,,10.1007/s00236-016-0275-0,Parosh Aziz AbdullaStavros AronisMohamed Faouzi AtigBengt JonssonCarl LeonardssonKonstantinos Sagonas,2016,https://link.springer.com/article/10.1007/s00236-016-0275-0,Article
Taming Message-Passing Communication in Compositional Reasoning About Confidentiality,Programming Languages and Systems,,,,10.1007/978-3-319-71237-6_3,Ximeng LiHeiko MantelMarkus Tasch,2017,https://link.springer.com/chapter/10.1007/978-3-319-71237-6_3,Conference paper
Quantitative Assume Guarantee Synthesis,Computer Aided Verification,,,,10.1007/978-3-319-63390-9_19,Shaull AlmagorOrna KupfermanJan Oliver RingertYaron Velner,2017,https://link.springer.com/chapter/10.1007/978-3-319-63390-9_19,Conference paper
When RV Meets CEP,Runtime Verification,,,,10.1007/978-3-319-46982-9_6,Sylvain Hallé,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_6,Conference paper
Regular and context-free nominal traces,Acta Informatica,,,,10.1007/s00236-016-0261-6,Pierpaolo DeganoGian-Luigi FerrariGianluca Mezzetti,2016,https://link.springer.com/article/10.1007/s00236-016-0261-6,Article
Concolic Execution in Functional Programming by Program Instrumentation,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-319-27436-2_17,Adrián PalaciosGermán Vidal,2015,https://link.springer.com/chapter/10.1007/978-3-319-27436-2_17,Conference paper
Dynamic Analysis Techniques to Reverse Engineer Mobile Applications,Software Technologies,,,,10.1007/978-3-319-30142-6_14,Philippe DugerdilRoland Sako,2016,https://link.springer.com/chapter/10.1007/978-3-319-30142-6_14,Conference paper
A General Lattice Model for Merging Symbolic Execution Branches,Formal Methods and Software Engineering,,,,10.1007/978-3-319-47846-3_5,Dominic ScheurerReiner HähnleRichard Bubel,2016,https://link.springer.com/chapter/10.1007/978-3-319-47846-3_5,Conference paper
The Expressive Power of Monotonic Parallel Composition,Programming Languages and Systems,,,,10.1007/978-3-662-49498-1_30,Johannes Åman PohjolaJoachim Parrow,2016,https://link.springer.com/chapter/10.1007/978-3-662-49498-1_30,Conference paper
Analysing the fitness landscape of search-based software testing problems,Automated Software Engineering,,,,10.1007/s10515-016-0197-7,Aldeida AletiI. MoserLars Grunske,2016,https://link.springer.com/article/10.1007/s10515-016-0197-7,Article
Incremental Computation of Deterministic Extensions for Dynamic Argumentation Frameworks,Logics in Artificial Intelligence,,,,10.1007/978-3-319-48758-8_19,Sergio GrecoFrancesco Parisi,2016,https://link.springer.com/chapter/10.1007/978-3-319-48758-8_19,Conference paper
H-Switch Cover: a new test criterion to generate test case from finite state machines,Software Quality Journal,,,,10.1007/s11219-015-9300-8,Érica Ferreira de SouzaValdivino Alexandre de Santiago JúniorNandamudi Lankalapalli Vijaykumar,2015,https://link.springer.com/article/10.1007/s11219-015-9300-8,Article
A dynamic default revision mechanism for speculative computation,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-016-9341-9,Tiago OliveiraKen SatohPaulo NovaisJosé NevesHiroshi Hosobe,2016,https://link.springer.com/article/10.1007/s10458-016-9341-9,Article
Abstracting an Operational Semantics to Finite Automata,"Information and Communication Technologies in Education, Research, and Industrial Applications",,,,10.1007/978-3-319-30246-1_7,Nadezhda BaklanovaWilmer RicciottiJan-Georg SmausMartin Strecker,2016,https://link.springer.com/chapter/10.1007/978-3-319-30246-1_7,Conference paper
Order Reduction for Multi-core Interruptible Operating Systems,"Verified Software. Theories, Tools, and Experiments",,,,10.1007/978-3-319-48869-1_3,Jonas Oberhauser,2016,https://link.springer.com/chapter/10.1007/978-3-319-48869-1_3,Conference paper
Exploring Mobile User Experience Through Code Quality Metrics,Product-Focused Software Process Improvement,,,,10.1007/978-3-319-49094-6_59,Gerardo CanforaAndrea Di SorboFrancesco MercaldoCorrado Aaron Visaggio,2016,https://link.springer.com/chapter/10.1007/978-3-319-49094-6_59,Conference paper
ML and Extended Branching VASS,Programming Languages and Systems,,,,10.1007/978-3-662-54434-1_12,Conrad Cotton-BarrattAndrzej S. MurawskiC. -H. Luke Ong,2017,https://link.springer.com/chapter/10.1007/978-3-662-54434-1_12,Conference paper
RERS 2016: Parallel and Sequential Benchmarks with Focus on LTL Verification,"Leveraging Applications of Formal Methods, Verification and Validation: Discussion, Dissemination, Applications",,,,10.1007/978-3-319-47169-3_59,Maren GeskeMarc JasperBernhard SteffenFalk HowarMarkus  SchordanJaco van de Pol,2016,https://link.springer.com/chapter/10.1007/978-3-319-47169-3_59,Conference paper
Model-Based Robustness Testing in Event-B Using Mutation,Software Engineering and Formal Methods,,,,10.1007/978-3-319-22969-0_10,Aymerick SavaryMarc FrappierMichael LeuschelJean-Louis Lanet,2015,https://link.springer.com/chapter/10.1007/978-3-319-22969-0_10,Conference paper
Hunting Memory Bugs in C Programs with Map2Check,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_64,Herbert O. RochaRaimundo S. BarretoLucas C. Cordeiro,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_64,Conference paper
Model-Driven Design of Object and Component Systems,Engineering Trustworthy Software Systems,,,,10.1007/978-3-319-29628-9_4,Zhiming LiuXiaohong Chen,2016,https://link.springer.com/chapter/10.1007/978-3-319-29628-9_4,Conference paper
Kronecker Algebra for Static Analysis of Barriers in Ada,Reliable Software Technologies – Ada-Europe 2016,,,,10.1007/978-3-319-39083-3_10,Robert MittermayrJohann Blieberger,2016,https://link.springer.com/chapter/10.1007/978-3-319-39083-3_10,Conference paper
Model-Driven Active Automata Learning with LearnLib Studio,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-319-51641-7_8,Oliver BauerJohannes NeubauerMalte Isberner,2016,https://link.springer.com/chapter/10.1007/978-3-319-51641-7_8,Conference paper
A Decision Procedure for (Co)datatypes in SMT Solvers,Journal of Automated Reasoning,,,,10.1007/s10817-016-9372-6,Andrew ReynoldsJasmin Christian Blanchette,2016,https://link.springer.com/article/10.1007/s10817-016-9372-6,Article
Utilising $${\mathbb {K}}$$ Semantics for Collusion Detection in Android Applications,Critical Systems: Formal Methods and Automated Verification,,,,10.1007/978-3-319-45943-1_10,Irina Măriuca AsăvoaeHoang Nga NguyenMarkus RoggenbachSiraj Shaikh,2016,https://link.springer.com/chapter/10.1007/978-3-319-45943-1_10,Conference paper
Runtime Verification for Linear-Time Temporal Logic,Engineering Trustworthy Software Systems,,,,10.1007/978-3-319-56841-6_5,Martin Leucker,2017,https://link.springer.com/chapter/10.1007/978-3-319-56841-6_5,Conference paper
Some Thoughts on Runtime Verification,Runtime Verification,,,,10.1007/978-3-319-46982-9_1,Oded Maler,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_1,Conference paper
Extension of PRISM by Synthesis of Optimal Timeouts in Fixed-Delay CTMC,Integrated Formal Methods,,,,10.1007/978-3-319-33693-0_9,Ľuboš KorenčiakVojtěch ŘehákAdrian Farmadin,2016,https://link.springer.com/chapter/10.1007/978-3-319-33693-0_9,Conference paper
